,symbol,name,area,industry,fullname,enname,market,list_date,code,exchange
1312,002880,卫光生物,深圳,生物制药,深圳市卫光生物制品股份有限公司,"Shenzhen Weiguang Biological Products Co.,Ltd",中小板,20170616,sz.002880,深
1313,002881,美格智能,深圳,通信设备,美格智能技术股份有限公司,"Meig Smart Technology Co,. Ltd",中小板,20170622,sz.002881,深
1314,002882,金龙羽,深圳,电气设备,金龙羽集团股份有限公司,"Jinlongyu Group Co., Ltd.",中小板,20170717,sz.002882,深
1315,002883,中设股份,江苏,建筑工程,江苏中设集团股份有限公司,"Jiangsu Zhongshe Group Co., Ltd.",中小板,20170620,sz.002883,深
1316,002884,凌霄泵业,广东,专用机械,广东凌霄泵业股份有限公司,"Guangdong Lingxiao Pump Industry Co., Ltd.",中小板,20170711,sz.002884,深
1317,002885,京泉华,深圳,元器件,深圳市京泉华科技股份有限公司,"Shenzhen JingQuanHua Electronics Co.,Ltd.",中小板,20170627,sz.002885,深
1318,002886,沃特股份,深圳,塑料,深圳市沃特新材料股份有限公司,"Shenzhen Wote Advanced Materials Co.,Ltd.",中小板,20170627,sz.002886,深
1319,002887,绿茵生态,天津,环境保护,天津绿茵景观生态建设股份有限公司,"Tianjin Lvyin Landscape and Ecology Construction Co., Ltd",中小板,20170801,sz.002887,深
1320,002888,惠威科技,广东,元器件,广州惠威电声科技股份有限公司,"Hivi Acoustics Technology Co., Ltd",中小板,20170721,sz.002888,深
1321,002889,东方嘉盛,深圳,仓储物流,深圳市东方嘉盛供应链股份有限公司,"Shenzhen Easttop Supply Chain Management Co., Ltd.",中小板,20170731,sz.002889,深
1322,002890,弘宇股份,山东,农用机械,山东弘宇农机股份有限公司,"Shandong Hongyu Agricultural Machinery Co., Ltd.",中小板,20170802,sz.002890,深
1323,002891,中宠股份,山东,饲料,烟台中宠食品股份有限公司,"Yantai China Pet Foods Co., Ltd.",中小板,20170821,sz.002891,深
1324,002892,科力尔,湖南,电气设备,科力尔电机集团股份有限公司,"KELI MOTOR GROUP CO.,LTD.",中小板,20170817,sz.002892,深
1325,002893,华通热力,北京,供气供热,北京华远意通热力科技股份有限公司,"Beijing Huayuan Yitong Thermal Technology Co., Ltd.",中小板,20170915,sz.002893,深
1326,002895,川恒股份,贵州,化工原料,贵州川恒化工股份有限公司,Guizhou Chanhen Chemical Corporation,中小板,20170825,sz.002895,深
1327,002896,中大力德,浙江,机械基件,宁波中大力德智能传动股份有限公司,"Ningbo Zhongda Leader Intelligent Transmission Co., Ltd.",中小板,20170829,sz.002896,深
1328,002897,意华股份,浙江,元器件,温州意华接插件股份有限公司,"Wenzhou Yihua Connector Co., Ltd.",中小板,20170907,sz.002897,深
1329,002898,赛隆药业,广东,化学制药,珠海赛隆药业股份有限公司,"Zhuhai Sailong Pharmaceutical Co.,Ltd.",中小板,20170912,sz.002898,深
1330,002899,英派斯,山东,文教休闲,青岛英派斯健康科技股份有限公司,"Impulse (Qingdao) Health Tech Co., Ltd.",中小板,20170915,sz.002899,深
1331,002900,哈三联,黑龙江,化学制药,哈尔滨三联药业股份有限公司,"Harbin Medisan Pharmaceutical Co., Ltd .",中小板,20170922,sz.002900,深
1332,002901,大博医疗,福建,医疗保健,大博医疗科技股份有限公司,Double Medical Technology Inc.,中小板,20170922,sz.002901,深
1333,002902,铭普光磁,广东,元器件,东莞铭普光磁股份有限公司,"Dongguan Mentech Optical & Magnetic Co.,Ltd.",中小板,20170929,sz.002902,深
1334,002903,宇环数控,湖南,机床制造,宇环数控机床股份有限公司,"Yuhuan Cnc Machine Tool Co.,Ltd.",中小板,20171013,sz.002903,深
1335,002905,金逸影视,广东,影视音像,广州金逸影视传媒股份有限公司,Guangzhou Jinyi Media Corporation,中小板,20171016,sz.002905,深
1336,002906,华阳集团,广东,汽车配件,惠州市华阳集团股份有限公司,Foryou Corporation,中小板,20171013,sz.002906,深
1337,002907,华森制药,重庆,化学制药,重庆华森制药股份有限公司,"Chongqing Pharscin Pharmaceutical Co., Ltd.",中小板,20171020,sz.002907,深
1338,002908,德生科技,广东,元器件,广东德生科技股份有限公司,"Guangdong Tecsun Science & Technology Co.,Ltd.",中小板,20171020,sz.002908,深
1339,002909,集泰股份,广东,化工原料,广州集泰化工股份有限公司,"Guangzhou Jointas Chemical Co.,Ltd.",中小板,20171026,sz.002909,深
1340,002910,庄园牧场,甘肃,乳制品,兰州庄园牧场股份有限公司,"Lanzhou Zhuangyuan Pasture Co., Ltd.",中小板,20171031,sz.002910,深
1341,002911,佛燃能源,广东,供气供热,佛燃能源集团股份有限公司,"Foran Energy Group Co.,Ltd.",中小板,20171122,sz.002911,深
1342,002912,中新赛克,深圳,软件服务,深圳市中新赛克科技股份有限公司,"Shenzhen Sinovatio Technology Co., Ltd.",中小板,20171121,sz.002912,深
1343,002913,奥士康,湖南,元器件,奥士康科技股份有限公司,"Aoshikang Technology Co.,Ltd",中小板,20171201,sz.002913,深
1344,002915,中欣氟材,浙江,化工原料,浙江中欣氟材股份有限公司,"Zhejiang Zhongxin Fluoride Materials Co., Ltd",中小板,20171205,sz.002915,深
1345,002916,深南电路,深圳,元器件,深南电路股份有限公司,"Shennan Circuits Co., Ltd.",中小板,20171213,sz.002916,深
1346,002917,金奥博,深圳,化工原料,深圳市金奥博科技股份有限公司,Shenzhen King Explorer Science and Technology Corporation,中小板,20171208,sz.002917,深
1347,002918,蒙娜丽莎,广东,其他建材,蒙娜丽莎集团股份有限公司,"Monalisa Group Co.,Ltd",中小板,20171219,sz.002918,深
1348,002919,名臣健康,广东,日用化工,名臣健康用品股份有限公司,"Mingchen Health Co.,Ltd.",中小板,20171218,sz.002919,深
1349,002920,德赛西威,广东,汽车配件,惠州市德赛西威汽车电子股份有限公司,"Huizhou Desay Sv Automotive Co., Ltd.",中小板,20171226,sz.002920,深
1350,002921,联诚精密,山东,汽车配件,山东联诚精密制造股份有限公司,"Shandong Liancheng Precision Manufacturing Co., Ltd",中小板,20171227,sz.002921,深
1351,002922,伊戈尔,广东,电气设备,伊戈尔电气股份有限公司,"Eaglerise Electric & Electronic (China) Co., Ltd",中小板,20171229,sz.002922,深
1352,002923,润都股份,广东,化学制药,珠海润都制药股份有限公司,"Zhuhai Rundu Pharmaceutical Co.,Ltd.",中小板,20180105,sz.002923,深
1353,002925,盈趣科技,福建,元器件,厦门盈趣科技股份有限公司,Xiamen Intretech Inc.,中小板,20180115,sz.002925,深
1354,002926,华西证券,四川,证券,华西证券股份有限公司,"Huaxi Securities Co.,Ltd.",中小板,20180205,sz.002926,深
1355,002927,泰永长征,贵州,电气设备,贵州泰永长征技术股份有限公司,"Guizhou Taiyong-Changzheng Technology Co.,Ltd.",中小板,20180223,sz.002927,深
1356,002928,华夏航空,贵州,空运,华夏航空股份有限公司,"China Express Airlines Co.,LTD",中小板,20180302,sz.002928,深
1357,002929,润建股份,广西,通信设备,润建股份有限公司,"Runjian Co., Ltd.",中小板,20180301,sz.002929,深
1358,002930,宏川智慧,广东,仓储物流,广东宏川智慧物流股份有限公司,"Guangdong Great River Smarter Logistics Co.,Ltd.",中小板,20180328,sz.002930,深
1359,002931,锋龙股份,浙江,汽车配件,浙江锋龙电气股份有限公司,"Zhejiang Fenglong Electric Co.,Ltd.",中小板,20180403,sz.002931,深
1360,002932,明德生物,湖北,医疗保健,武汉明德生物科技股份有限公司,"Wuhan Easy Diagnosis Biomedicine Co.,Ltd.",中小板,20180710,sz.002932,深
1361,002933,新兴装备,北京,航空,北京新兴东方航空装备股份有限公司,"Beijing Emerging Eastern Aviation Equipment Co., Ltd.",中小板,20180828,sz.002933,深
1362,002935,天奥电子,四川,元器件,成都天奥电子股份有限公司,"Chengdu Spaceon Electronics Co., Ltd.",中小板,20180903,sz.002935,深
1363,002936,郑州银行,河南,银行,郑州银行股份有限公司,"Bank of Zhengzhou Co.,Ltd",中小板,20180919,sz.002936,深
1364,002937,兴瑞科技,浙江,元器件,宁波兴瑞电子科技股份有限公司,"Ningbo Sunrise Elc Technology Co.,Ltd",中小板,20180926,sz.002937,深
1365,002938,鹏鼎控股,深圳,元器件,鹏鼎控股(深圳)股份有限公司,"Avary Holding (Shenzhen) Co., Limited",中小板,20180918,sz.002938,深
1366,002939,长城证券,深圳,证券,长城证券股份有限公司,"China Great Wall Securities Co.,Ltd.",中小板,20181026,sz.002939,深
1367,002940,昂利康,浙江,化学制药,浙江昂利康制药股份有限公司,"Zhejiang Anglikang Pharmaceutical Co.,Ltd.",中小板,20181023,sz.002940,深
1368,002941,新疆交建,新疆,建筑工程,新疆交通建设集团股份有限公司,"Xinjiang Communications Construction Group Co.,Ltd.",中小板,20181128,sz.002941,深
1369,002942,新农股份,浙江,农药化肥,浙江新农化工股份有限公司,"Zhejiang Xinnong Chemical Co.,Ltd.",中小板,20181205,sz.002942,深
1370,002943,宇晶股份,湖南,机床制造,湖南宇晶机器股份有限公司,"Hunan Yujing Machinery Co., Ltd",中小板,20181129,sz.002943,深
1371,002945,华林证券,西藏,证券,华林证券股份有限公司,"Chinalin Securities Co.,Ltd.",中小板,20190117,sz.002945,深
1372,002946,新乳业,四川,乳制品,新希望乳业股份有限公司,"New Hope Dairy Co., Ltd.",中小板,20190125,sz.002946,深
1373,002947,恒铭达,江苏,元器件,苏州恒铭达电子科技股份有限公司,"Suzhou Hengmingda Electronic Technology Co., Ltd.",中小板,20190201,sz.002947,深
1374,002948,青岛银行,山东,银行,青岛银行股份有限公司,"Bank of Qingdao Co.,Ltd.",中小板,20190116,sz.002948,深
1375,002949,华阳国际,深圳,建筑工程,深圳市华阳国际工程设计股份有限公司,"Shenzhen Capol International & Associates Co.,Ltd",中小板,20190226,sz.002949,深
1376,002950,奥美医疗,湖北,医疗保健,奥美医疗用品股份有限公司,"Allmed Medical Products Co., Ltd",中小板,20190311,sz.002950,深
1377,002951,金时科技,四川,广告包装,四川金时科技股份有限公司,"Sichuan Jinshi Technology Co.,Ltd",中小板,20190315,sz.002951,深
1378,002952,亚世光电,辽宁,元器件,亚世光电(集团)股份有限公司,"Yes Optoelectronics (Group) Co., Ltd.",中小板,20190328,sz.002952,深
1379,002953,日丰股份,广东,电气设备,广东日丰电缆股份有限公司,"Guangdong Rifeng Electric Cable Co., Ltd.",中小板,20190509,sz.002953,深
1380,002955,鸿合科技,北京,IT设备,鸿合科技股份有限公司,"Hitevision Co., Ltd.",中小板,20190523,sz.002955,深
1381,002956,西麦食品,广西,食品,桂林西麦食品股份有限公司,"Guilin Seamild Foods Co., Ltd",中小板,20190619,sz.002956,深
1382,002957,科瑞技术,深圳,专用机械,深圳科瑞技术股份有限公司,"Shenzhen Colibri Technologies Co.,Ltd.",中小板,20190726,sz.002957,深
1383,002958,青农商行,山东,银行,青岛农村商业银行股份有限公司,Qingdao Rural Commercial Bank Corporation,中小板,20190326,sz.002958,深
1384,002959,小熊电器,广东,家用电器,小熊电器股份有限公司,"Bear Electric Appliance Co.,Ltd.",中小板,20190823,sz.002959,深
1385,002960,青鸟消防,河北,专用机械,青鸟消防股份有限公司,"Jade Bird Fire Co., Ltd.",中小板,20190809,sz.002960,深
1386,002961,瑞达期货,福建,多元金融,瑞达期货股份有限公司,"Ruida Futures Co.,Ltd",中小板,20190905,sz.002961,深
1387,002962,五方光电,湖北,元器件,湖北五方光电股份有限公司,"Hubei W-Olf Photoelectric Technology Co., Ltd",中小板,20190917,sz.002962,深
1388,002963,豪尔赛,北京,装修装饰,豪尔赛科技集团股份有限公司,"HES Technology Group Co., Ltd.",中小板,20191028,sz.002963,深
1389,002965,祥鑫科技,广东,汽车配件,祥鑫科技股份有限公司,"Lucky Harvest Co.,Ltd.",中小板,20191025,sz.002965,深
1390,002966,苏州银行,江苏,银行,苏州银行股份有限公司,"Bank of Suzhou Co.,Ltd.",中小板,20190802,sz.002966,深
1391,002967,广电计量,广东,综合类,广州广电计量检测股份有限公司,"Guangzhou Grg Metrology & Test Co.,Ltd.",中小板,20191108,sz.002967,深
1392,002968,新大正,重庆,房产服务,重庆新大正物业集团股份有限公司,"ChongQing New DaZheng Property Group Co., Ltd.",中小板,20191203,sz.002968,深
1393,002969,嘉美包装,安徽,广告包装,嘉美食品包装(滁州)股份有限公司,"Jiamei Food Packaging (Chuzhou) Co.,Ltd",中小板,20191202,sz.002969,深
1394,002970,锐明技术,深圳,通信设备,深圳市锐明技术股份有限公司,"Streamax Technology Co., Ltd.",中小板,20191217,sz.002970,深
1395,002971,和远气体,湖北,化工原料,湖北和远气体股份有限公司,"Hubei Heyuan Gas Co.,Ltd.",中小板,20200113,sz.002971,深
1396,002972,科安达,深圳,运输设备,深圳科安达电子科技股份有限公司,"Shenzhen Keanda Electronic Technology Corp., Ltd.",中小板,20191227,sz.002972,深
1397,002973,侨银股份,广东,环境保护,侨银城市管理股份有限公司,"QiaoYin City Management Co., Ltd.",中小板,20200106,sz.002973,深
1398,002975,博杰股份,广东,专用机械,珠海博杰电子股份有限公司,"Zhuhai Bojay Electronics Co.,Ltd.",中小板,20200205,sz.002975,深
1399,002976,瑞玛工业,江苏,元器件,苏州瑞玛精密工业股份有限公司,"Suzhou Cheersson Precision Metal Forming Co., Ltd.",中小板,20200306,sz.002976,深
1400,002977,天箭科技,四川,通信设备,成都天箭科技股份有限公司,"Chengdu Tianjian Technology Co., Ltd.",中小板,20200317,sz.002977,深
1401,002978,安宁股份,四川,小金属,四川安宁铁钛股份有限公司,"Sichuan Anning Iron and Titanium Co.,Ltd.",中小板,20200417,sz.002978,深
1402,002979,雷赛智能,深圳,专用机械,深圳市雷赛智能控制股份有限公司,"China Leadshine Technology Co., Ltd.",中小板,20200408,sz.002979,深
1403,002980,华盛昌,深圳,电器仪表,深圳市华盛昌科技实业股份有限公司,"Shenzhen Everbest Machinery Industry Co., Ltd",中小板,20200415,sz.002980,深
1404,002981,朝阳科技,广东,元器件,广东朝阳电子科技股份有限公司,RISUNTEK INC.,中小板,20200417,sz.002981,深
1405,002982,湘佳股份,湖南,农业综合,湖南湘佳牧业股份有限公司,Hunan Xiangjia Animal Husbandry Company Limited,中小板,20200424,sz.002982,深
1406,002983,芯瑞达,安徽,元器件,安徽芯瑞达科技股份有限公司,"Anhui Coreach Technology Co.,Ltd",中小板,20200428,sz.002983,深
1407,002984,森麒麟,山东,汽车配件,青岛森麒麟轮胎股份有限公司,"Qingdao Sentury Tire Co.,Ltd.",中小板,20200911,sz.002984,深
1408,002985,北摩高科,北京,航空,北京北摩高科摩擦材料股份有限公司,"Beijing Bei Mo Gao Ke Friction Material Co., Ltd.",中小板,20200429,sz.002985,深
1409,002986,宇新股份,湖南,化工原料,湖南宇新能源科技股份有限公司,"Hunan Yussen Energy Technology Co.,Ltd.",中小板,20200602,sz.002986,深
1410,002987,京北方,北京,软件服务,京北方信息技术股份有限公司,"Northking Information Technology Co., Ltd",中小板,20200507,sz.002987,深
1411,002988,豪美新材,广东,铝,广东豪美新材股份有限公司,"Guangdong Haomei New Material Co., Ltd.",中小板,20200518,sz.002988,深
1412,002989,中天精装,深圳,装修装饰,深圳中天精装股份有限公司,"Shenzhen Strongteam Decoration Engineering Co.,Ltd.",中小板,20200610,sz.002989,深
1413,002990,盛视科技,深圳,软件服务,盛视科技股份有限公司,Maxvision Technology Corp.,中小板,20200525,sz.002990,深
1414,002991,甘源食品,江西,食品,甘源食品股份有限公司,"Ganyuan Foods Co., Ltd.",中小板,20200731,sz.002991,深
1415,002992,宝明科技,深圳,元器件,深圳市宝明科技股份有限公司,"Shenzhen Baoming Technology Co.,Ltd.",中小板,20200803,sz.002992,深
1416,002993,奥海科技,广东,元器件,东莞市奥海科技股份有限公司,"Dongguan Aohai Technology Co., Ltd.",中小板,20200817,sz.002993,深
1417,002995,天地在线,北京,互联网,北京全时天地在线网络信息股份有限公司,"Beijing Quanshi World Online Network Information Co., Ltd.",中小板,20200805,sz.002995,深
1418,002996,顺博合金,重庆,铝,重庆顺博铝合金股份有限公司,"Chongqing Shunbo Aluminum Co.,Ltd.",中小板,20200828,sz.002996,深
1419,002997,瑞鹄模具,安徽,汽车配件,瑞鹄汽车模具股份有限公司,"Rayhoo Motor Dies Co.,Ltd.",中小板,20200903,sz.002997,深
